DUNGEON #,DUNGEON NAME,Difficulty,CHARACTER,Date,Duration,DEATHS,Kills,Result,Run Type,Instance ID,Dungeon Report Link,PRE_FLAWLESS
,Warlord's Ruin,Normal,Titan,"May 9, 2025",53:46:00,1,813,DNF,—,16131351621,https://dungeon.report/pgcr/16131351621,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 6, 2025",1:39:43,11,839,DNF,—,16123066509,https://dungeon.report/pgcr/16123066509,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 5, 2025",33:08:00,7,324,DNF,—,16118146079,https://dungeon.report/pgcr/16118146079,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 5, 2025",14:24,1,124,DNF,—,16118117871,https://dungeon.report/pgcr/16118117871,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 4, 2025",25:08:00,3,246,DNF,—,16118105284,https://dungeon.report/pgcr/16118105284,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 4, 2025",19:45,1,262,DNF,—,16118079719,https://dungeon.report/pgcr/16118079719,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 4, 2025",6:00,0,30,DNF,—,16118056760,https://dungeon.report/pgcr/16118056760,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 4, 2025",46:30:00,1,432,DNF,—,16118046109,https://dungeon.report/pgcr/16118046109,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 4, 2025",10:05,1,47,DNF,—,16117995852,https://dungeon.report/pgcr/16117995852,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 4, 2025",5:07,1,36,DNF,—,16117984655,https://dungeon.report/pgcr/16117984655,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 4, 2025",5:46,1,53,DNF,—,16117978203,https://dungeon.report/pgcr/16117978203,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 4, 2025",7:28,1,42,DNF,—,16117971457,https://dungeon.report/pgcr/16117971457,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 4, 2025",5:20,1,34,DNF,—,16117963140,https://dungeon.report/pgcr/16117963140,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 4, 2025",3:21,1,29,DNF,—,16117957107,https://dungeon.report/pgcr/16117957107,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 4, 2025",21:23,5,252,DNF,—,16117952307,https://dungeon.report/pgcr/16117952307,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 4, 2025",13:58,2,149,DNF,—,16117915868,https://dungeon.report/pgcr/16117915868,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 3, 2025",37:40:00,1,410,DNF,—,16115659841,https://dungeon.report/pgcr/16115659841,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"May 2, 2025",4:03:41,6,3394,DNF,—,16113366719,https://dungeon.report/pgcr/16113366719,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Apr 19, 2025",1:23:18,3,1453,DNF,—,16087137860,https://dungeon.report/pgcr/16087137860,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Apr 18, 2025",3:54:30,20,2755,DNF,—,16084900231,https://dungeon.report/pgcr/16084900231,Pre-Flawless
,Duality,Normal,Hunter,"Mar 16, 2025",42:43:00,1,459,DNF,—,15996067786,https://dungeon.report/pgcr/15996067786,Pre-Flawless
,Duality,Normal,Hunter,"Mar 9, 2025",1:04:52,4,668,DNF,—,15974497178,https://dungeon.report/pgcr/15974497178,Pre-Flawless
,Duality,Normal,Hunter,"Mar 9, 2025",47:49:00,3,509,DNF,—,15971695314,https://dungeon.report/pgcr/15971695314,Pre-Flawless
,Duality,Normal,Hunter,"Mar 8, 2025",44:08:00,2,364,DNF,—,15971550859,https://dungeon.report/pgcr/15971550859,Pre-Flawless
,Duality,Normal,Warlock,"Mar 7, 2025",1:43:47,0,1329,Solo Flawless,Unknown,15968755385,https://dungeon.report/pgcr/15968755385,Pre-Flawless
,Duality,Normal,Warlock,"Mar 6, 2025",40:36:00,1,471,DNF,—,15966022084,https://dungeon.report/pgcr/15966022084,Pre-Flawless
,Duality,Normal,Warlock,"Mar 5, 2025",23:19,1,364,DNF,—,15963915003,https://dungeon.report/pgcr/15963915003,Pre-Flawless
,Duality,Normal,Warlock,"Mar 5, 2025",31:52:00,2,286,DNF,—,15963877680,https://dungeon.report/pgcr/15963877680,Pre-Flawless
,Duality,Normal,Warlock,"Mar 5, 2025",1:37:53,5,695,DNF,—,15963829062,https://dungeon.report/pgcr/15963829062,Pre-Flawless
,Duality,Normal,Warlock,"Mar 4, 2025",22:41,1,250,DNF,—,15961540936,https://dungeon.report/pgcr/15961540936,Pre-Flawless
,Duality,Normal,Warlock,"Mar 4, 2025",33:35:00,1,430,DNF,—,15961503000,https://dungeon.report/pgcr/15961503000,Pre-Flawless
,Duality,Normal,Warlock,"Mar 4, 2025",5:50,1,20,DNF,—,15961452949,https://dungeon.report/pgcr/15961452949,Pre-Flawless
,Duality,Normal,Warlock,"Mar 4, 2025",1:58,0,0,DNF,—,15961440241,https://dungeon.report/pgcr/15961440241,Pre-Flawless
,Duality,Normal,Warlock,"Mar 4, 2025",10:20,1,88,DNF,—,15961436965,https://dungeon.report/pgcr/15961436965,Pre-Flawless
,Duality,Normal,Warlock,"Mar 4, 2025",15:42,1,173,DNF,—,15960757741,https://dungeon.report/pgcr/15960757741,Pre-Flawless
,Duality,Normal,Warlock,"Mar 2, 2025",13:48,1,117,DNF,—,15956879772,https://dungeon.report/pgcr/15956879772,Pre-Flawless
,Duality,Normal,Warlock,"Mar 2, 2025",41:56:00,2,488,DNF,—,15956842330,https://dungeon.report/pgcr/15956842330,Pre-Flawless
,Duality,Normal,Warlock,"Mar 1, 2025",13:05,1,167,DNF,—,15953939257,https://dungeon.report/pgcr/15953939257,Pre-Flawless
,Duality,Normal,Warlock,"Mar 1, 2025",13:23,1,127,DNF,—,15953909113,https://dungeon.report/pgcr/15953909113,Pre-Flawless
,Duality,Normal,Warlock,"Feb 28, 2025",1:23:38,1,888,DNF,—,15950895585,https://dungeon.report/pgcr/15950895585,Pre-Flawless
,Duality,Normal,Warlock,"Feb 28, 2025",30:32:00,1,390,DNF,—,15950736963,https://dungeon.report/pgcr/15950736963,Pre-Flawless
,Duality,Normal,Warlock,"Feb 27, 2025",2:13:40,6,1642,Solo,Unknown,15948308571,https://dungeon.report/pgcr/15948308571,Pre-Flawless
,Duality,Normal,Titan,"Feb 26, 2025",1:30:36,0,1186,Solo Flawless,Unknown,15945570093,https://dungeon.report/pgcr/15945570093,Pre-Flawless
,Duality,Normal,Titan,"Feb 26, 2025",17:01,1,126,DNF,—,15945398801,https://dungeon.report/pgcr/15945398801,Pre-Flawless
,Duality,Normal,Titan,"Feb 25, 2025",1:08:51,1,907,DNF,—,15942864440,https://dungeon.report/pgcr/15942864440,Pre-Flawless
,Duality,Normal,Titan,"Feb 24, 2025",55:53:00,2,790,DNF,—,15939996385,https://dungeon.report/pgcr/15939996385,Pre-Flawless
,Duality,Normal,Titan,"Feb 24, 2025",6:24,1,19,DNF,—,15939894374,https://dungeon.report/pgcr/15939894374,Pre-Flawless
,Duality,Normal,Titan,"Feb 24, 2025",1:18:36,1,969,DNF,—,15939866864,https://dungeon.report/pgcr/15939866864,Pre-Flawless
,Duality,Normal,Titan,"Feb 23, 2025",1:55:25,1,1195,DNF,—,15937628673,https://dungeon.report/pgcr/15937628673,Pre-Flawless
,Duality,Normal,Titan,"Feb 22, 2025",1:02:53,5,690,DNF,—,15934141877,https://dungeon.report/pgcr/15934141877,Pre-Flawless
,Duality,Normal,Titan,"Feb 20, 2025",2:19:01,4,1538,Solo,Unknown,15927862515,https://dungeon.report/pgcr/15927862515,Pre-Flawless
,Duality,Normal,Titan,"Feb 20, 2025",44:19:00,2,276,DNF,—,15927635466,https://dungeon.report/pgcr/15927635466,Pre-Flawless
,Sundered Doctrine,Normal,Hunter,"Feb 17, 2025",56:18:00,0,373,DNF,—,15917911418,https://dungeon.report/pgcr/15917911418,Pre-Flawless
,Sundered Doctrine,Normal,Titan,"Feb 17, 2025",1:56:19,2,830,DNF,—,15917751721,https://dungeon.report/pgcr/15917751721,Pre-Flawless
,Duality,Normal,Titan,"Feb 2, 2025",1:00:36,4,653,DNF,—,15858239301,https://dungeon.report/pgcr/15858239301,Pre-Flawless
,Duality,Normal,Titan,"Jan 29, 2025",1:49:32,3,1184,DNF,—,15848976133,https://dungeon.report/pgcr/15848976133,Pre-Flawless
,Duality,Normal,Titan,"Jan 29, 2025",42:54:00,2,514,DNF,—,15848855948,https://dungeon.report/pgcr/15848855948,Pre-Flawless
,Vesper's Host,Normal,Titan,"Nov 16, 2024",1:25:51,8,1790,DNF,—,15695210198,https://dungeon.report/pgcr/15695210198,Pre-Flawless
,Vesper's Host,Normal,Titan,"Nov 14, 2024",16:23,3,323,DNF,—,15688399548,https://dungeon.report/pgcr/15688399548,Pre-Flawless
,Vesper's Host,Normal,Warlock,"Nov 5, 2024",37:09:00,2,666,DNF,—,15669850488,https://dungeon.report/pgcr/15669850488,Pre-Flawless
,Vesper's Host,Normal,Titan,"Oct 31, 2024",23:15,2,398,DNF,—,15653751868,https://dungeon.report/pgcr/15653751868,Pre-Flawless
,Vesper's Host,Normal,Warlock,"Oct 30, 2024",1:53:33,4,2037,DNF,—,15653709402,https://dungeon.report/pgcr/15653709402,Pre-Flawless
,Vesper's Host,Normal,Warlock,"Oct 28, 2024",41:55:00,4,962,DNF,—,15648051241,https://dungeon.report/pgcr/15648051241,Pre-Flawless
,Vesper's Host,Normal,Warlock,"Oct 28, 2024",2:02:03,5,1091,DNF,—,15647989295,https://dungeon.report/pgcr/15647989295,Pre-Flawless
,Vesper's Host,Normal,Titan,"Oct 19, 2024",4:54,0,43,DNF,—,15621361602,https://dungeon.report/pgcr/15621361602,Pre-Flawless
,Vesper's Host,Normal,Titan,"Oct 14, 2024",1:31:15,12,1304,DNF,—,15604750723,https://dungeon.report/pgcr/15604750723,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Sep 26, 2024",35:40:00,1,491,DNF,—,15542154428,https://dungeon.report/pgcr/15542154428,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Sep 25, 2024",2:21:14,9,1819,DNF,—,15540557018,https://dungeon.report/pgcr/15540557018,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Aug 13, 2024",1:20:40,6,1036,DNF,—,15432419231,https://dungeon.report/pgcr/15432419231,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Aug 13, 2024",45:38:00,8,456,DNF,—,15431736269,https://dungeon.report/pgcr/15431736269,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Aug 8, 2024",2:20:08,7,1755,DNF,—,15414273651,https://dungeon.report/pgcr/15414273651,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Aug 8, 2024",24:44:00,1,406,DNF,—,15413910458,https://dungeon.report/pgcr/15413910458,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Aug 7, 2024",3:17:14,9,2231,DNF,—,15410330332,https://dungeon.report/pgcr/15410330332,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Aug 6, 2024",1:28:47,1,1049,DNF,—,15406053073,https://dungeon.report/pgcr/15406053073,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Aug 5, 2024",2:52:24,10,2709,DNF,—,15402996524,https://dungeon.report/pgcr/15402996524,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Aug 2, 2024",3:04:28,12,2253,DNF,—,15392013342,https://dungeon.report/pgcr/15392013342,Pre-Flawless
,Duality,Normal,Warlock,"Jul 30, 2024",1:36:30,8,1008,DNF,—,15379883495,https://dungeon.report/pgcr/15379883495,Pre-Flawless
,Duality,Normal,Titan,"Jul 28, 2024",2:02:25,10,958,DNF,—,15370333822,https://dungeon.report/pgcr/15370333822,Pre-Flawless
,Duality,Normal,Titan,"Jul 25, 2024",52:46:00,3,507,DNF,—,15357213548,https://dungeon.report/pgcr/15357213548,Pre-Flawless
,Duality,Normal,Titan,"Jul 25, 2024",2:38:37,9,1877,DNF,—,15356933584,https://dungeon.report/pgcr/15356933584,Pre-Flawless
,Duality,Normal,Titan,"Jul 24, 2024",2:55:40,5,2322,DNF,—,15353077670,https://dungeon.report/pgcr/15353077670,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Jun 27, 2024",2:24,0,0,DNF,—,15209217334,https://dungeon.report/pgcr/15209217334,Pre-Flawless
,Duality,Normal,Titan,"May 18, 2024",2:07:24,3,1469,DNF,—,14832376835,https://dungeon.report/pgcr/14832376835,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"May 9, 2024",5:39:54,32,4520,Solo,Unknown,14781304394,https://dungeon.report/pgcr/14781304394,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"May 9, 2024",13:29,1,189,DNF,—,14779563606,https://dungeon.report/pgcr/14779563606,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"May 9, 2024",2:39,1,16,DNF,—,14779492407,https://dungeon.report/pgcr/14779492407,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"May 9, 2024",14:39,1,199,DNF,—,14779480360,https://dungeon.report/pgcr/14779480360,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"May 9, 2024",1:49,1,0,DNF,—,14779410242,https://dungeon.report/pgcr/14779410242,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Apr 30, 2024",3:31,1,15,DNF,—,14737925114,https://dungeon.report/pgcr/14737925114,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Apr 22, 2024",38:51:00,1,385,DNF,—,14699891193,https://dungeon.report/pgcr/14699891193,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Apr 22, 2024",2:48:35,32,3386,DNF,—,14699797368,https://dungeon.report/pgcr/14699797368,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Apr 21, 2024",5:02:50,32,3994,DNF,—,14695325120,https://dungeon.report/pgcr/14695325120,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Apr 15, 2024",2:04,0,0,DNF,—,14662655604,https://dungeon.report/pgcr/14662655604,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Apr 15, 2024",1:06:18,2,948,DNF,—,14662503353,https://dungeon.report/pgcr/14662503353,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Apr 14, 2024",58:58:00,1,532,DNF,—,14658123373,https://dungeon.report/pgcr/14658123373,Pre-Flawless
,Warlord's Ruin,Normal,Warlock,"Apr 14, 2024",21:06,2,248,DNF,—,14657977302,https://dungeon.report/pgcr/14657977302,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Apr 14, 2024",2:13,0,6,DNF,—,14656928834,https://dungeon.report/pgcr/14656928834,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Apr 14, 2024",1:44,0,0,DNF,—,14905563855,https://dungeon.report/pgcr/14905563855,Pre-Flawless
,Warlord's Ruin,Normal,Hunter,"Apr 14, 2024",2:20,0,0,DNF,—,14652411796,https://dungeon.report/pgcr/14652411796,Pre-Flawless
,Warlord's Ruin,Normal,Hunter,"Apr 14, 2024",6:56,0,16,DNF,—,14652406156,https://dungeon.report/pgcr/14652406156,Pre-Flawless
,Duality,Normal,Titan,"Mar 8, 2024",2:30:49,8,1777,DNF,—,14510676734,https://dungeon.report/pgcr/14510676734,Pre-Flawless
,Duality,Normal,Titan,"Mar 7, 2024",3:23:34,10,2285,DNF,—,14507368453,https://dungeon.report/pgcr/14507368453,Pre-Flawless
,Duality,Normal,Titan,"Mar 4, 2024",1:01:11,5,707,DNF,—,14494123912,https://dungeon.report/pgcr/14494123912,Pre-Flawless
,Duality,Normal,Titan,"Mar 2, 2024",1:38:52,6,1306,DNF,—,14488267418,https://dungeon.report/pgcr/14488267418,Pre-Flawless
,Duality,Normal,Titan,"Mar 2, 2024",12:24,4,133,DNF,—,14487602426,https://dungeon.report/pgcr/14487602426,Pre-Flawless
,Duality,Normal,Titan,"Mar 1, 2024",2:33:36,13,1506,DNF,—,14485035503,https://dungeon.report/pgcr/14485035503,Pre-Flawless
,Duality,Normal,Titan,"Feb 11, 2024",2:23:18,14,1458,DNF,—,14428015525,https://dungeon.report/pgcr/14428015525,Pre-Flawless
,Duality,Normal,Titan,"Feb 8, 2024",2:06:15,10,1492,DNF,—,14418383328,https://dungeon.report/pgcr/14418383328,Pre-Flawless
,Duality,Normal,Titan,"Feb 7, 2024",58:42:00,5,738,DNF,—,14415759530,https://dungeon.report/pgcr/14415759530,Pre-Flawless
,Duality,Normal,Titan,"Feb 5, 2024",48:06:00,6,415,DNF,—,14410090655,https://dungeon.report/pgcr/14410090655,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Jan 16, 2024",6:37,3,37,DNF,—,14341754113,https://dungeon.report/pgcr/14341754113,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Dec 11, 2023",58:24:00,15,557,DNF,—,14158720699,https://dungeon.report/pgcr/14158720699,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Dec 1, 2023",8:13,1,31,DNF,—,14115017613,https://dungeon.report/pgcr/14115017613,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Dec 1, 2023",45:30:00,7,420,DNF,—,14113769567,https://dungeon.report/pgcr/14113769567,Pre-Flawless
,Warlord's Ruin,Normal,Titan,"Dec 1, 2023",1:29:58,18,618,DNF,—,14113534423,https://dungeon.report/pgcr/14113534423,Pre-Flawless
,Duality,Normal,Titan,"Nov 23, 2023",4:23:20,24,2235,DNF,—,14079271022,https://dungeon.report/pgcr/14079271022,Pre-Flawless
,Duality,Normal,Titan,"Nov 18, 2023",1:00:32,5,428,DNF,—,14066338984,https://dungeon.report/pgcr/14066338984,Pre-Flawless
,Duality,Normal,Titan,"Nov 18, 2023",2:21,0,0,DNF,—,14066229597,https://dungeon.report/pgcr/14066229597,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Oct 30, 2023",36:53:00,7,650,DNF,—,14019817567,https://dungeon.report/pgcr/14019817567,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Oct 29, 2023",31:49:00,3,603,DNF,—,14017239419,https://dungeon.report/pgcr/14017239419,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Oct 29, 2023",37:33:00,5,654,DNF,—,14017165218,https://dungeon.report/pgcr/14017165218,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Oct 28, 2023",1:27:12,9,1589,DNF,—,14014001906,https://dungeon.report/pgcr/14014001906,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Oct 28, 2023",1:04:29,7,1139,DNF,—,14013706378,https://dungeon.report/pgcr/14013706378,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Oct 28, 2023",56:49:00,15,504,DNF,—,14012026813,https://dungeon.report/pgcr/14012026813,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Oct 28, 2023",19:09,3,278,DNF,—,14011839199,https://dungeon.report/pgcr/14011839199,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Oct 27, 2023",1:15:47,10,1199,DNF,—,14010587942,https://dungeon.report/pgcr/14010587942,Pre-Flawless
,Ghosts of the Deep,Normal,Titan,"Oct 9, 2023",43:41:00,7,757,DNF,—,13952739361,https://dungeon.report/pgcr/13952739361,Pre-Flawless
,Ghosts of the Deep,Normal,Titan,"Oct 8, 2023",58:40:00,2,455,DNF,—,13948277871,https://dungeon.report/pgcr/13948277871,Pre-Flawless
,Prophecy,Normal,Hunter,"Oct 6, 2023",1:27:48,0,1009,Solo Flawless,Unknown,13941677483,https://dungeon.report/pgcr/13941677483,Pre-Flawless
,Prophecy,Normal,Hunter,"Oct 2, 2023",48:27:00,1,424,DNF,—,13926461148,https://dungeon.report/pgcr/13926461148,Pre-Flawless
,Prophecy,Normal,Hunter,"Oct 2, 2023",11:22,1,116,DNF,—,13926367391,https://dungeon.report/pgcr/13926367391,Pre-Flawless
,Prophecy,Normal,Hunter,"Oct 2, 2023",7:31,1,38,DNF,—,13926344060,https://dungeon.report/pgcr/13926344060,Pre-Flawless
,Prophecy,Normal,Hunter,"Oct 2, 2023",10:35,1,24,DNF,—,13926328751,https://dungeon.report/pgcr/13926328751,Pre-Flawless
,Prophecy,Normal,Hunter,"Oct 2, 2023",10:54,1,100,DNF,—,13926306090,https://dungeon.report/pgcr/13926306090,Pre-Flawless
,Prophecy,Normal,Hunter,"Oct 2, 2023",56:12:00,9,660,DNF,—,13926280678,https://dungeon.report/pgcr/13926280678,Pre-Flawless
,Prophecy,Normal,Warlock,"Oct 1, 2023",1:14:26,0,754,Solo Flawless,Unknown,13923010649,https://dungeon.report/pgcr/13923010649,Pre-Flawless
,Prophecy,Normal,Warlock,"Oct 1, 2023",7:37,1,48,DNF,—,13922865837,https://dungeon.report/pgcr/13922865837,Pre-Flawless
,Prophecy,Normal,Warlock,"Oct 1, 2023",8:04,1,46,DNF,—,13922850160,https://dungeon.report/pgcr/13922850160,Pre-Flawless
,Prophecy,Normal,Warlock,"Oct 1, 2023",6:49,1,37,DNF,—,13922833181,https://dungeon.report/pgcr/13922833181,Pre-Flawless
,Prophecy,Normal,Warlock,"Oct 1, 2023",27:30:00,0,308,Solo Flawless,Unknown,13918914650,https://dungeon.report/pgcr/13918914650,Pre-Flawless
,Prophecy,Normal,Warlock,"Sep 30, 2023",27:59:00,2,254,DNF,—,13918837683,https://dungeon.report/pgcr/13918837683,Pre-Flawless
,Prophecy,Normal,Warlock,"Sep 30, 2023",1:04:12,6,310,DNF,—,13918763002,https://dungeon.report/pgcr/13918763002,Pre-Flawless
,Grasp of Avarice,Normal,Hunter,"Aug 21, 2023",1:31:11,0,633,Solo Flawless,Unknown,13697117249,https://dungeon.report/pgcr/13697117249,Pre-Flawless
,Grasp of Avarice,Normal,Hunter,"Aug 21, 2023",13:10,1,109,DNF,—,13696850783,https://dungeon.report/pgcr/13696850783,Pre-Flawless
,Grasp of Avarice,Normal,Hunter,"Aug 18, 2023",1:57:58,1,898,Solo,Unknown,13687344863,https://dungeon.report/pgcr/13687344863,Pre-Flawless
,Prophecy,Normal,Warlock,"Aug 17, 2023",10:19,1,22,DNF,—,13684711029,https://dungeon.report/pgcr/13684711029,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 17, 2023",1:28:21,0,824,Solo Flawless,Unknown,13684673634,https://dungeon.report/pgcr/13684673634,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 17, 2023",31:06:00,1,262,DNF,—,13684521346,https://dungeon.report/pgcr/13684521346,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 17, 2023",8:33,1,70,DNF,—,13684389227,https://dungeon.report/pgcr/13684389227,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 16, 2023",1:31:57,1,684,DNF,—,13681691244,https://dungeon.report/pgcr/13681691244,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 16, 2023",5:20,1,68,DNF,—,13681517763,https://dungeon.report/pgcr/13681517763,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 16, 2023",6:15,1,72,DNF,—,13681505601,https://dungeon.report/pgcr/13681505601,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 16, 2023",5:40,1,74,DNF,—,13681485360,https://dungeon.report/pgcr/13681485360,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 16, 2023",6:23,1,73,DNF,—,13681474056,https://dungeon.report/pgcr/13681474056,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 13, 2023",54:39:00,1,469,DNF,—,13672124006,https://dungeon.report/pgcr/13672124006,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 13, 2023",16:31,1,155,DNF,—,13672036683,https://dungeon.report/pgcr/13672036683,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 13, 2023",6:21,1,78,DNF,—,13672009396,https://dungeon.report/pgcr/13672009396,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 13, 2023",6:48,1,98,DNF,—,13671998666,https://dungeon.report/pgcr/13671998666,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 13, 2023",8:18,1,77,DNF,—,13671986678,https://dungeon.report/pgcr/13671986678,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 13, 2023",6:09,1,75,DNF,—,13671972682,https://dungeon.report/pgcr/13671972682,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 13, 2023",36:25:00,0,217,Solo Flawless,Unknown,13670894333,https://dungeon.report/pgcr/13670894333,Pre-Flawless
,Grasp of Avarice,Normal,Warlock,"Aug 12, 2023",2:10:20,23,816,DNF,—,13668816737,https://dungeon.report/pgcr/13668816737,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Aug 7, 2023",1:44:17,14,1009,DNF,—,13654818878,https://dungeon.report/pgcr/13654818878,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Aug 6, 2023",2:08:45,3,1202,DNF,—,13651627916,https://dungeon.report/pgcr/13651627916,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Aug 6, 2023",38:15:00,3,724,DNF,—,13651090770,https://dungeon.report/pgcr/13651090770,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Aug 5, 2023",2:34:27,8,3874,DNF,—,13648205906,https://dungeon.report/pgcr/13648205906,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Aug 5, 2023",1:45:39,12,2094,DNF,—,13647703207,https://dungeon.report/pgcr/13647703207,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Aug 5, 2023",48:45:00,5,784,DNF,—,13646807670,https://dungeon.report/pgcr/13646807670,Pre-Flawless
,Ghosts of the Deep,Normal,Warlock,"Aug 3, 2023",1:13:34,1,924,DNF,—,13641298307,https://dungeon.report/pgcr/13641298307,Pre-Flawless
,Ghosts of the Deep,Normal,Hunter,"Aug 3, 2023",30:07:00,5,219,DNF,—,13641181973,https://dungeon.report/pgcr/13641181973,Pre-Flawless
